Competidor,Fecha,Producto1,Tipo
Competidor8,05/12/21,13913357,Hist—rico
Competidor8,12/12/21,13595704,Hist—rico
Competidor8,19/12/21,14115414,Hist—rico
Competidor8,26/12/21,13750430,Hist—rico
Competidor8,09/01/22,13195613,Hist—rico
Competidor8,16/01/22,12128710,Hist—rico
Competidor8,23/01/22,12181677,Hist—rico
Competidor8,30/01/22,12322687,Hist—rico
Competidor8,06/02/22,12874045,Hist—rico
Competidor8,13/02/22,12744691,Hist—rico
Competidor8,20/02/22,13543676,Hist—rico
Competidor8,27/02/22,13348804,Hist—rico
Competidor8,03/03/22,13533151,Hist—rico
Competidor8,06/03/22,13532610,Hist—rico
Competidor8,13/03/22,13673918,Hist—rico
Competidor8,20/03/22,13306889,Hist—rico
Competidor8,27/03/22,13560351,Hist—rico
Competidor8,01/04/22,14153841,Hist—rico
Competidor8,10/04/22,13956551,Hist—rico
Competidor8,17/04/22,13606645,Hist—rico
Competidor8,24/04/22,13605623,Hist—rico
Competidor8,08/05/22,14273898,Hist—rico
Competidor9,06/01/19,3793922,Hist—rico
Competidor9,13/01/19,2729373,Hist—rico
Competidor9,20/01/19,2800487,Hist—rico
Competidor9,27/01/19,2882470,Hist—rico
Competidor9,03/02/19,3398656,Hist—rico
Competidor9,10/02/19,4021779,Hist—rico
Competidor9,17/02/19,2671152,Hist—rico
Competidor9,24/02/19,2823657,Hist—rico
Competidor9,03/03/19,2896317,Hist—rico
Competidor9,10/03/19,3202899,Hist—rico
Competidor9,17/03/19,3492037,Hist—rico
Competidor9,24/03/19,4337187,Hist—rico
Competidor9,31/03/19,2586896,Hist—rico
Competidor9,07/04/19,2833753,Hist—rico
Competidor9,14/04/19,3083415,Hist—rico
Competidor9,21/04/19,3306260,Hist—rico
Competidor9,28/04/19,4201750,Hist—rico
Competidor9,05/05/19,2888953,Hist—rico
Competidor9,12/05/19,3185251,Hist—rico
Competidor9,19/05/19,3590936,Hist—rico
Competidor9,26/05/19,4466409,Hist—rico
Competidor9,02/06/19,3347699,Hist—rico
Competidor9,09/06/19,4425379,Hist—rico
Competidor9,16/06/19,3032406,Hist—rico
Competidor9,23/06/19,3460708,Hist—rico
Competidor9,30/06/19,3113752,Hist—rico
Competidor9,07/07/19,3957498,Hist—rico
Competidor9,14/07/19,3066521,Hist—rico
Competidor9,21/07/19,3514951,Hist—rico
Competidor9,28/07/19,4152660,Hist—rico
Competidor9,04/08/19,2991833,Hist—rico
Competidor9,11/08/19,3336027,Hist—rico
Competidor9,18/08/19,3696348,Hist—rico
Competidor9,25/08/19,4346590,Hist—rico
Competidor9,01/09/19,2992015,Hist—rico
Competidor9,08/09/19,3115816,Hist—rico
Competidor9,15/09/19,3691413,Hist—rico
Competidor9,22/09/19,4705555,Hist—rico
Competidor9,29/09/19,2616269,Hist—rico
Competidor9,06/10/19,2820865,Hist—rico
Competidor9,13/10/19,3077626,Hist—rico
Competidor9,20/10/19,3436538,Hist—rico
Competidor9,27/10/19,3818714,Hist—rico
Competidor9,03/11/19,2707118,Hist—rico
Competidor9,10/11/19,2968260,Hist—rico
Competidor9,17/11/19,3365089,Hist—rico
Competidor9,24/11/19,3965657,Hist—rico
Competidor9,01/12/19,2665488,Hist—rico
Competidor9,08/12/19,2766199,Hist—rico
Competidor9,15/12/19,3069689,Hist—rico
Competidor9,22/12/19,4514228,Hist—rico
Competidor9,29/12/19,2701797,Hist—rico
Competidor9,05/01/20,3235822,Hist—rico
Competidor9,12/01/20,2443291,Hist—rico
Competidor9,19/01/20,2793118,Hist—rico
Competidor9,26/01/20,3456677,Hist—rico
Competidor9,02/02/20,2441509,Hist—rico
Competidor9,09/02/20,2682939,Hist—rico
Competidor9,16/02/20,3284905,Hist—rico
Competidor9,23/02/20,3956118,Hist—rico
Competidor9,01/03/20,2449279,Hist—rico
Competidor9,08/03/20,2667831,Hist—rico
Competidor9,15/03/20,3307388,Hist—rico
Competidor9,22/03/20,4912213,Hist—rico
Competidor9,29/03/20,2806801,Hist—rico
Competidor9,05/04/20,2394567,Hist—rico
Competidor9,12/04/20,2734487,Hist—rico
Competidor9,19/04/20,3127745,Hist—rico
Competidor9,26/04/20,4216954,Hist—rico
Competidor9,03/05/20,2729001,Hist—rico
Competidor9,10/05/20,2937023,Hist—rico
Competidor9,17/05/20,3435130,Hist—rico
Competidor9,24/05/20,4360225,Hist—rico
Competidor9,07/06/20,3434073,Hist—rico
Competidor9,14/06/20,4557013,Hist—rico
Competidor9,21/06/20,3146519,Hist—rico
Competidor9,28/06/20,2956824,Hist—rico
Competidor9,05/07/20,3513010,Hist—rico
Competidor9,12/07/20,3945700,Hist—rico
Competidor9,19/07/20,3000992,Hist—rico
Competidor9,26/07/20,3004792,Hist—rico
Competidor9,02/08/20,3151421,Hist—rico
Competidor9,09/08/20,3370641,Hist—rico
Competidor9,16/08/20,3708548,Hist—rico
Competidor9,23/08/20,4265378,Hist—rico
Competidor9,06/09/20,3012490,Hist—rico
Competidor9,13/09/20,3485546,Hist—rico
Competidor9,20/09/20,4347116,Hist—rico
Competidor9,27/09/20,2621709,Hist—rico
Competidor9,30/09/20,2785994,Hist—rico
Competidor9,04/10/20,2713397,Hist—rico
Competidor9,11/10/20,2888457,Hist—rico
Competidor9,18/10/20,3278654,Hist—rico
Competidor9,25/10/20,3696063,Hist—rico
Competidor9,01/11/20,2657314,Hist—rico
Competidor9,08/11/20,2750868,Hist—rico
Competidor9,15/11/20,3352359,Hist—rico
Competidor9,22/11/20,3752993,Hist—rico
Competidor9,06/12/20,3177381,Hist—rico
Competidor9,13/12/20,4276798,Hist—rico
Competidor9,20/12/20,4073636,Hist—rico
Competidor9,27/12/20,3622182,Hist—rico
Competidor9,29/12/20,2570162,Hist—rico
Competidor9,03/01/21,2224000,Hist—rico
Competidor9,10/01/21,2550300,Hist—rico
Competidor9,17/01/21,2895067,Hist—rico
Competidor9,24/01/21,3345376,Hist—rico
Competidor9,07/02/21,2924417,Hist—rico
Competidor9,14/02/21,3297203,Hist—rico
Competidor9,21/02/21,3682137,Hist—rico
Competidor9,28/02/21,2437818,Hist—rico
Competidor9,04/03/21,2556687,Hist—rico
Competidor9,07/03/21,2562194,Hist—rico
Competidor9,14/03/21,3183068,Hist—rico
Competidor9,21/03/21,4133962,Hist—rico
Competidor9,28/03/21,2400540,Hist—rico
Competidor9,02/04/21,2677255,Hist—rico
Competidor9,11/04/21,2745721,Hist—rico
Competidor9,18/04/21,3313511,Hist—rico
Competidor9,25/04/21,3672884,Hist—rico
Competidor9,09/05/21,3301844,Hist—rico
Competidor9,16/05/21,3186381,Hist—rico
Competidor9,23/05/21,3844348,Hist—rico
Competidor9,30/05/21,2757751,Hist—rico
Competidor9,04/06/21,2737120,Hist—rico
Competidor9,06/06/21,2766468,Hist—rico
Competidor9,13/06/21,3699956,Hist—rico
Competidor9,20/06/21,4603289,Hist—rico
Competidor9,27/06/21,2712216,Hist—rico
Competidor9,01/07/21,2549276,Hist—rico
Competidor9,11/07/21,2809777,Hist—rico
Competidor9,18/07/21,3286754,Hist—rico
Competidor9,25/07/21,3778437,Hist—rico
Competidor9,08/08/21,3038753,Hist—rico
Competidor9,15/08/21,3140543,Hist—rico
Competidor9,22/08/21,3952859.5,Hist—rico
Competidor9,29/08/21,2526525.5,Hist—rico
Competidor9,03/09/21,2353334,Hist—rico
Competidor9,05/09/21,2670257,Hist—rico
Competidor9,12/09/21,3014895,Hist—rico
Competidor9,19/09/21,4059214,Hist—rico
Competidor9,26/09/21,2485506,Hist—rico
Competidor9,10/10/21,2621255,Hist—rico
Competidor9,17/10/21,2790169,Hist—rico
Competidor9,24/10/21,3638756,Hist—rico
Competidor9,31/10/21,2573236,Hist—rico
Competidor9,07/11/21,3143020,Hist—rico
Competidor9,14/11/21,2868485,Hist—rico
Competidor9,21/11/21,3596069,Hist—rico
Competidor9,28/11/21,2170550,Hist—rico
Competidor9,02/12/21,2205205,Hist—rico
Competidor9,05/12/21,2394173,Hist—rico
Competidor9,12/12/21,2557073,Hist—rico
Competidor9,19/12/21,3649982,Hist—rico
Competidor9,26/12/21,2095483,Hist—rico
Competidor9,09/01/22,3390121,Hist—rico
Competidor9,16/01/22,2319907,Hist—rico
Competidor9,23/01/22,2021711,Hist—rico
Competidor9,30/01/22,2116941,Hist—rico
Competidor9,06/02/22,2229278,Hist—rico
Competidor9,13/02/22,2419137,Hist—rico
Competidor9,20/02/22,3969091,Hist—rico
Competidor9,27/02/22,2306216,Hist—rico
Competidor9,03/03/22,2123589,Hist—rico
Competidor9,06/03/22,2918831,Hist—rico
Competidor9,13/03/22,2380599,Hist—rico
Competidor9,20/03/22,3568119,Hist—rico
Competidor9,27/03/22,2010407,Hist—rico
Competidor9,01/04/22,2132262,Hist—rico
Competidor9,10/04/22,2262905,Hist—rico
Competidor9,17/04/22,2379453,Hist—rico
Competidor9,24/04/22,3439577,Hist—rico
Competidor9,08/05/22,2319559,Hist—rico
Competidor1,08/05/22,2099675.719,Pron—stico
Competidor1,15/05/22,1710397.592,Pron—stico
Competidor1,22/05/22,1828872.045,Pron—stico
Competidor1,29/05/22,1934826.154,Pron—stico
Competidor1,05/06/22,2263154.74,Pron—stico
Competidor1,12/06/22,1882442.552,Pron—stico
Competidor1,19/06/22,1833995.188,Pron—stico
Competidor1,26/06/22,1979356.926,Pron—stico
Competidor1,03/07/22,1900734.215,Pron—stico
Competidor1,10/07/22,2070370.539,Pron—stico
Competidor1,17/07/22,2100144.022,Pron—stico
Competidor1,24/07/22,2192939.158,Pron—stico
Competidor1,31/07/22,2029671.225,Pron—stico
Competidor1,07/08/22,2114606.982,Pron—stico
Competidor1,14/08/22,2007089.113,Pron—stico
Competidor1,21/08/22,2288421.748,Pron—stico
Competidor1,28/08/22,2054659.47,Pron—stico
Competidor1,04/09/22,2066043.144,Pron—stico
Competidor1,11/09/22,2157714.252,Pron—stico
Competidor1,18/09/22,2058224.734,Pron—stico
Competidor1,25/09/22,1845998.897,Pron—stico
Competidor1,02/10/22,1898996.507,Pron—stico
Competidor1,09/10/22,2134775.591,Pron—stico
Competidor1,16/10/22,1874094.067,Pron—stico
Competidor1,23/10/22,1945795.661,Pron—stico
Competidor1,30/10/22,2036447.266,Pron—stico
Competidor1,06/11/22,1972521.875,Pron—stico
Competidor1,13/11/22,1899799.589,Pron—stico
Competidor1,20/11/22,2095693.22,Pron—stico
Competidor1,27/11/22,1858001.565,Pron—stico
Competidor10,08/05/22,43991667.88,Pron—stico
Competidor10,15/05/22,42919028.95,Pron—stico
Competidor10,22/05/22,46329778.26,Pron—stico
Competidor10,29/05/22,45769197.42,Pron—stico
Competidor10,05/06/22,46777441.16,Pron—stico
Competidor10,12/06/22,46267077.7,Pron—stico
Competidor10,19/06/22,44945886.44,Pron—stico
Competidor10,26/06/22,45142574.71,Pron—stico
Competidor10,03/07/22,46861683.73,Pron—stico
Competidor10,10/07/22,45689002.31,Pron—stico
Competidor10,17/07/22,47270267.49,Pron—stico
Competidor10,24/07/22,46775882.55,Pron—stico
Competidor10,31/07/22,46653641.58,Pron—stico
Competidor10,07/08/22,47451014.44,Pron—stico
Competidor10,14/08/22,46951914.92,Pron—stico
Competidor10,21/08/22,47718298.08,Pron—stico
Competidor10,28/08/22,47884044.95,Pron—stico
Competidor10,04/09/22,47201503.31,Pron—stico
Competidor10,11/09/22,48005731.92,Pron—stico
Competidor10,18/09/22,46719054.78,Pron—stico
Competidor10,25/09/22,46896331.3,Pron—stico
Competidor10,02/10/22,45694675.34,Pron—stico
Competidor10,09/10/22,46275432.06,Pron—stico
Competidor10,16/10/22,45475535.36,Pron—stico
Competidor10,23/10/22,46224962.37,Pron—stico
Competidor10,30/10/22,45018084.22,Pron—stico
Competidor10,06/11/22,45752950.97,Pron—stico
Competidor10,13/11/22,43872261.96,Pron—stico
Competidor10,20/11/22,44880133.14,Pron—stico
Competidor10,27/11/22,43108834.3,Pron—stico
Competidor2,08/05/22,39106050.13,Pron—stico
Competidor2,15/05/22,39578088.92,Pron—stico
Competidor2,22/05/22,41537873.4,Pron—stico
Competidor2,29/05/22,40565867.33,Pron—stico
Competidor2,05/06/22,41384278.88,Pron—stico
Competidor2,12/06/22,41457866.63,Pron—stico
Competidor2,19/06/22,40316303.9,Pron—stico
Competidor2,26/06/22,41072003.39,Pron—stico
Competidor2,03/07/22,42967334.74,Pron—stico
Competidor2,10/07/22,41593709.48,Pron—stico
Competidor2,17/07/22,42852399.04,Pron—stico
Competidor2,24/07/22,42452994.81,Pron—stico
Competidor2,31/07/22,42994804.69,Pron—stico
Competidor2,07/08/22,42406442.31,Pron—stico
Competidor2,14/08/22,42059563.97,Pron—stico
Competidor2,21/08/22,42788039.5,Pron—stico
Competidor2,28/08/22,43704049.16,Pron—stico
Competidor2,04/09/22,42779581.94,Pron—stico
Competidor2,11/09/22,43460543.56,Pron—stico
Competidor2,18/09/22,41989581.08,Pron—stico
Competidor2,25/09/22,42703910.8,Pron—stico
Competidor2,02/10/22,41630643.88,Pron—stico
Competidor2,09/10/22,41546806.49,Pron—stico
Competidor2,16/10/22,41423414.7,Pron—stico
Competidor2,23/10/22,41843407.88,Pron—stico
Competidor2,30/10/22,40888543.14,Pron—stico
Competidor2,06/11/22,40297591.38,Pron—stico
Competidor2,13/11/22,39762124.33,Pron—stico
Competidor2,20/11/22,40423443.03,Pron—stico
Competidor2,27/11/22,39581731.14,Pron—stico
Competidor3,08/05/22,3178486.232,Pron—stico
Competidor3,15/05/22,2376775.079,Pron—stico
Competidor3,22/05/22,2637109.748,Pron—stico
Competidor3,29/05/22,3513366.689,Pron—stico
Competidor3,05/06/22,3691688.639,Pron—stico
Competidor3,12/06/22,2527236.028,Pron—stico
Competidor3,19/06/22,2575223.721,Pron—stico
Competidor3,26/06/22,2871505.765,Pron—stico
Competidor3,03/07/22,2855617.236,Pron—stico
Competidor3,10/07/22,3563493.573,Pron—stico
Competidor3,17/07/22,2737967.513,Pron—stico
Competidor3,24/07/22,2918647.668,Pron—stico
Competidor3,31/07/22,2983483.34,Pron—stico
Competidor3,07/08/22,3409278.622,Pron—stico
Competidor3,14/08/22,3121566.862,Pron—stico
Competidor3,21/08/22,3952806.761,Pron—stico
Competidor3,28/08/22,2560943.772,Pron—stico
Competidor3,04/09/22,2780550.205,Pron—stico
Competidor3,11/09/22,3099249.413,Pron—stico
Competidor3,18/09/22,3226326.452,Pron—stico
Competidor3,25/09/22,2388306.053,Pron—stico
Competidor3,02/10/22,2757083.152,Pron—stico
Competidor3,09/10/22,3238967.727,Pron—stico
Competidor3,16/10/22,2622751.922,Pron—stico
Competidor3,23/10/22,3102890.536,Pron—stico
Competidor3,30/10/22,3363846.486,Pron—stico
Competidor3,06/11/22,2938223.348,Pron—stico
Competidor3,13/11/22,2916234.921,Pron—stico
Competidor3,20/11/22,3171678.415,Pron—stico
Competidor3,27/11/22,2717379.856,Pron—stico
Competidor4,08/05/22,34362534.8,Pron—stico
Competidor4,15/05/22,33235563.65,Pron—stico
Competidor4,22/05/22,35277847.04,Pron—stico
Competidor4,29/05/22,34989908.13,Pron—stico
Competidor4,05/06/22,35960625.05,Pron—stico
Competidor4,12/06/22,34728929.91,Pron—stico
Competidor4,19/06/22,34044292.88,Pron—stico
Competidor4,26/06/22,34715770.75,Pron—stico
Competidor4,03/07/22,35078165.72,Pron—stico
Competidor4,10/07/22,34586545.51,Pron—stico
Competidor4,17/07/22,35581072.06,Pron—stico
Competidor4,24/07/22,35186074.5,Pron—stico
Competidor4,31/07/22,35338883.83,Pron—stico
Competidor4,07/08/22,35008271.1,Pron—stico
Competidor4,14/08/22,35364209.21,Pron—stico
Competidor4,21/08/22,35746876.59,Pron—stico
Competidor4,28/08/22,35106700.97,Pron—stico
Competidor4,04/09/22,34763967.31,Pron—stico
Competidor4,11/09/22,35922889.22,Pron—stico
Competidor4,18/09/22,34488606.47,Pron—stico
Competidor4,25/09/22,34393790.75,Pron—stico
Competidor4,02/10/22,33767874.1,Pron—stico
Competidor4,09/10/22,35810122.04,Pron—stico
Competidor4,16/10/22,33820205.64,Pron—stico
Competidor4,23/10/22,34556701.84,Pron—stico
Competidor4,30/10/22,34202004.81,Pron—stico
Competidor4,06/11/22,34738211.25,Pron—stico
Competidor4,13/11/22,33364828.59,Pron—stico
Competidor4,20/11/22,33831536.12,Pron—stico
Competidor4,27/11/22,32461369.28,Pron—stico
Competidor5,08/05/22,4500051.098,Pron—stico
Competidor5,15/05/22,3383096.062,Pron—stico
Competidor5,22/05/22,3698776.586,Pron—stico
Competidor5,29/05/22,4440971.612,Pron—stico
Competidor5,05/06/22,5299664.831,Pron—stico
Competidor5,12/06/22,3670872.011,Pron—stico
Competidor5,19/06/22,3639937.348,Pron—stico
Competidor5,26/06/22,3948404.924,Pron—stico
Competidor5,03/07/22,3886862.347,Pron—stico
Competidor5,10/07/22,4879888.554,Pron—stico
Competidor5,17/07/22,3625742.714,Pron—stico
Competidor5,24/07/22,4095775.825,Pron—stico
Competidor5,31/07/22,4259075.689,Pron—stico
Competidor5,07/08/22,4673416.658,Pron—stico
Competidor5,14/08/22,4243786.986,Pron—stico
Competidor5,21/08/22,5267853.203,Pron—stico
Competidor5,28/08/22,3763360.192,Pron—stico
Competidor5,04/09/22,3807851.59,Pron—stico
Competidor5,11/09/22,4183386.844,Pron—stico
Competidor5,18/09/22,4393931.302,Pron—stico
Competidor5,25/09/22,3618679.73,Pron—stico
Competidor5,02/10/22,3845508.756,Pron—stico
Competidor5,09/10/22,4363980.515,Pron—stico
Competidor5,16/10/22,3800731.277,Pron—stico
Competidor5,23/10/22,4173669.118,Pron—stico
Competidor5,30/10/22,4546140.807,Pron—stico
Competidor5,06/11/22,4231401.418,Pron—stico
Competidor5,13/11/22,4062159.863,Pron—stico
Competidor5,20/11/22,4396511.04,Pron—stico
Competidor5,27/11/22,3775985.023,Pron—stico
Competidor6,08/05/22,51593378.34,Pron—stico
Competidor6,15/05/22,49952622.59,Pron—stico
Competidor6,22/05/22,53446730.6,Pron—stico
Competidor6,29/05/22,52656434.11,Pron—stico
Competidor6,05/06/22,54376953.81,Pron—stico
Competidor6,12/06/22,53556214.05,Pron—stico
Competidor6,19/06/22,51692663.95,Pron—stico
Competidor6,26/06/22,51465858.29,Pron—stico
Competidor6,03/07/22,52325078.59,Pron—stico
Competidor6,10/07/22,51558801.04,Pron—stico
Competidor6,17/07/22,52949394.7,Pron—stico
Competidor6,24/07/22,52279591.53,Pron—stico
Competidor6,31/07/22,52422678.52,Pron—stico
Competidor6,07/08/22,51687134.98,Pron—stico
Competidor6,14/08/22,51821575.56,Pron—stico
Competidor6,21/08/22,53250798.04,Pron—stico
Competidor6,28/08/22,52170859.45,Pron—stico
Competidor6,04/09/22,51134043.16,Pron—stico
Competidor6,11/09/22,52153378.79,Pron—stico
Competidor6,18/09/22,51770072.43,Pron—stico
Competidor6,25/09/22,51520940.2,Pron—stico
Competidor6,02/10/22,50263788.17,Pron—stico
Competidor6,09/10/22,51713339.59,Pron—stico
Competidor6,16/10/22,50286639.45,Pron—stico
Competidor6,23/10/22,51189635.23,Pron—stico
Competidor6,30/10/22,50763389.33,Pron—stico
Competidor6,06/11/22,51368924.44,Pron—stico
Competidor6,13/11/22,49945760.96,Pron—stico
Competidor6,20/11/22,50638562.02,Pron—stico
Competidor6,27/11/22,48594264.5,Pron—stico
Competidor7,08/05/22,1314234.257,Pron—stico
Competidor7,15/05/22,938998.7912,Pron—stico
Competidor7,22/05/22,1049152.463,Pron—stico
Competidor7,29/05/22,1259538.811,Pron—stico
Competidor7,05/06/22,1584677.549,Pron—stico
Competidor7,12/06/22,995568.7905,Pron—stico
Competidor7,19/06/22,975199.9059,Pron—stico
Competidor7,26/06/22,1135791.134,Pron—stico
Competidor7,03/07/22,1112399.478,Pron—stico
Competidor7,10/07/22,1380279.622,Pron—stico
Competidor7,17/07/22,1035246.266,Pron—stico
Competidor7,24/07/22,1133114.371,Pron—stico
Competidor7,31/07/22,1204609.062,Pron—stico
Competidor7,07/08/22,1375802.227,Pron—stico
Competidor7,14/08/22,1255703.721,Pron—stico
Competidor7,21/08/22,1546739.019,Pron—stico
Competidor7,28/08/22,1030027.489,Pron—stico
Competidor7,04/09/22,1112249.302,Pron—stico
Competidor7,11/09/22,1200033.585,Pron—stico
Competidor7,18/09/22,1301465.703,Pron—stico
Competidor7,25/09/22,1004747.911,Pron—stico
Competidor7,02/10/22,1095619.84,Pron—stico
Competidor7,09/10/22,1314577.161,Pron—stico
Competidor7,16/10/22,1043875.087,Pron—stico
Competidor7,23/10/22,1174408.436,Pron—stico
Competidor7,30/10/22,1331162.013,Pron—stico
Competidor7,06/11/22,1219164.682,Pron—stico
Competidor7,13/11/22,1149628.868,Pron—stico
Competidor7,20/11/22,1266818.676,Pron—stico
Competidor7,27/11/22,1039670.802,Pron—stico
Competidor8,08/05/22,14528700.94,Pron—stico
Competidor8,15/05/22,14056330.37,Pron—stico
Competidor8,22/05/22,14991586.96,Pron—stico
Competidor8,29/05/22,14866064.84,Pron—stico
Competidor8,05/06/22,15027965.1,Pron—stico
Competidor8,12/06/22,14730578.23,Pron—stico
Competidor8,19/06/22,14432500.49,Pron—stico
Competidor8,26/06/22,14597106.61,Pron—stico
Competidor8,03/07/22,15048665.96,Pron—stico
Competidor8,10/07/22,14466805.63,Pron—stico
Competidor8,17/07/22,15046269.57,Pron—stico
Competidor8,24/07/22,14902106.31,Pron—stico
Competidor8,31/07/22,15070075.35,Pron—stico
Competidor8,07/08/22,14894211.26,Pron—stico
Competidor8,14/08/22,14991641.02,Pron—stico
Competidor8,21/08/22,15210865.57,Pron—stico
Competidor8,28/08/22,14893233.54,Pron—stico
Competidor8,04/09/22,14743824.54,Pron—stico
Competidor8,11/09/22,15096059.77,Pron—stico
Competidor8,18/09/22,14880826.54,Pron—stico
Competidor8,25/09/22,15026901.22,Pron—stico
Competidor8,02/10/22,14541929.83,Pron—stico
Competidor8,09/10/22,14899879.44,Pron—stico
Competidor8,16/10/22,14386832.23,Pron—stico
Competidor8,23/10/22,14695390.46,Pron—stico
Competidor8,30/10/22,14485806.22,Pron—stico
Competidor8,06/11/22,14603043.95,Pron—stico
Competidor8,13/11/22,14153353.76,Pron—stico
Competidor8,20/11/22,14092331.27,Pron—stico
Competidor8,27/11/22,13832124.59,Pron—stico
Competidor9,08/05/22,3179462.091,Pron—stico
Competidor9,15/05/22,2323095.563,Pron—stico
Competidor9,22/05/22,2554266.084,Pron—stico
Competidor9,29/05/22,2976367.089,Pron—stico
Competidor9,05/06/22,3841273.306,Pron—stico
Competidor9,12/06/22,2564223.17,Pron—stico
Competidor9,19/06/22,2455443.682,Pron—stico
Competidor9,26/06/22,2779173.954,Pron—stico
Competidor9,03/07/22,2747763.218,Pron—stico
Competidor9,10/07/22,3367294.174,Pron—stico
Competidor9,17/07/22,2697237.609,Pron—stico
Competidor9,24/07/22,3037366.93,Pron—stico
Competidor9,31/07/22,2920640.824,Pron—stico
Competidor9,07/08/22,3495101.488,Pron—stico
Competidor9,14/08/22,2979249.529,Pron—stico
Competidor9,21/08/22,3758985.464,Pron—stico
Competidor9,28/08/22,2743844.466,Pron—stico
Competidor9,04/09/22,2806631.386,Pron—stico
Competidor9,11/09/22,3088109.3,Pron—stico
Competidor9,18/09/22,3157522.629,Pron—stico
Competidor9,25/09/22,2622909.723,Pron—stico
Competidor9,02/10/22,2811148.836,Pron—stico
Competidor9,09/10/22,3246043.261,Pron—stico
Competidor9,16/10/22,2697129.647,Pron—stico
Competidor9,23/10/22,2934266.229,Pron—stico
Competidor9,30/10/22,3260770.837,Pron—stico
Competidor9,06/11/22,3157261.902,Pron—stico
Competidor9,13/11/22,2756733.288,Pron—stico
Competidor9,20/11/22,3216320.945,Pron—stico
Competidor9,27/11/22,2688330.898,Pron—stico